order_id,order_date,region,channel,customer_id,customer_type,sales_rep,category,product,qty,discount,status,unit_price,revenue,cost
ORD-100526,2024-11-05,Sumatera,Offline,C00153,UMKM,SR10,Printer & Tinta,Tinta Botol Set CMYK,3,0.0,Completed,280000.0,840000.0,488700.0
ORD-100527,2024-11-05,Sumatera,Offline,C00560,Retail,SR10,Aksesoris,Headset USB H3,5,0.0,Completed,350000.0,1750000.0,1045000.0
ORD-100528,2024-11-05,Jawa Timur,ONLINE,K0081,Korporat,SYS-ONLINE,Networking,Router WiFi 6 R600,22,0.05,Completed,1200000.0,25080000.0,
ORD-100529,2024-11-05,Jawa barat ,Offline,C01136,Retail,SR06,Networking,Router WiFi 6 R600,2,0.05,Completed,1200000.0,2280000.0,1676600.0
ORD-100807,2024-12-05,Sumatera,Offline,C01358,UMKM,SR12,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100000.0,2100000.0,1682300.0
ORD-100808,2024-12-05,Jakarta,Online,C00275,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,3,0.1,Completed,1900000.0,5130000.0,3885000.0
ORD-100809,2024-12-05,JKT ,Offline,C00485,Retail,SR01,Peralatan Kantor,Kertas A4 80gsm (rim),5,0.0,Completed,55000.0,275000.0,191500.0
ORD-100810,2024-12-05,Jawa Barat,Online,K0005,Korporat,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,48,0.0,Completed,320000.0,15360000.0,9552000.0
ORD-100811,2024-12-05,Kalimantan,Offline,C00531,Retail,SR14,Aksesoris,Keyboard Mekanik K7,2,0.05,Completed,650000.0,1235000.0,811400.0
ORD-100812,2024-12-05,Sulawesi,Offline,C00765,UMKM,SR17,Aksesoris,Keyboard Mekanik K7,9,0.1,Completed,650000.0,5265000.0,3626100.0
ORD-100813,2024-12-05,Sumatera,Online,C00724,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55000.0,165000.0,115500.0
ORD-100814,2024-12-05,Sumatera,Online,C01225,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,1,0.1,Completed,180000.0,162000.0,104800.0
ORD-100815,2024-12-05,Jawa Barat,Online,C02020,UMKM,SYS-ONLINE,Aksesoris,Headset USB H3,4,0.1,Completed,350000.0,1260000.0,842400.0
ORD-100816,2024-12-05,Jawa Barat,Online,C00475,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,4,0.0,Completed,5500000.0,22000000.0,19016800.0
ORD-100817,2024-12-05,Sumatera,Offline,C00612,Retail,SR10,Aksesoris,Headset USB H3,5,0.0,Completed,350000.0,1750000.0,1043000.0
ORD-100818,2024-12-05,Jakarta,Offline,C01714,Retail,SR01,Aksesoris,Power Bank 20000mAh,3,0.0,Completed,320000.0,960000.0,596100.0
ORD-100819,2024-12-05,Jakarta,Offline,C01306,UMKM,SR03,Printer & Tinta,Tinta Botol Set CMYK,5,0.05,Completed,280000.0,1330000.0,822500.0
ORD-100820,2024-12-05,Sulawesi,Offline,C00468,Retail,SR17,HP,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4904000.0
ORD-100037,2024-09-06,Sumatera,Offline,C00422,Retail,SR10,Aksesoris,Power Bank 20000mAh,2,0.0,Completed,320000.0,640000.0,399000.0
ORD-100038,2024-09-06,Jawa Timur,Offline,C00934,UMKM,SR09,LAPTOP,Laptop Axio Pro 15,4,0.0,Completed,13000000.0,52000000.0,47189600.0
ORD-100039,2024-09-06,Jawa Barat,Online,C00304,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500000.0,5500000.0,4867100.0
ORD-100040,2024-09-06,Sulawesi,ONLINE,C00488,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,11,0.05,Completed,1900000.0,19855000.0,14433100.0
ORD-100041,2024-09-06,Sumatera,Offline,C00643,UMKM,SR10,Smartphone,Smartphone Lumo X,5,0.0,Completed,5500000.0,27500000.0,23714000.0
ORD-100273,2024-10-06,Jakarta,Offline,C01002,Retail,SR02,Peralatan Kantor,Kertas A4 80gsm (rim),5,0.0,Completed,55000.0,275000.0,192500.0
ORD-100274,2024-10-06,Jawa Barat,Offline,C02240,UMKM,SR04,Aksesoris,Mouse Wireless M20,7,0.0,Completed,180000.0,1260000.0,736400.0
ORD-100275,2024-10-06,Jakarta,Offline,C01342,UMKM,SR03,Aksesoris,Mouse Wireless M20,2,0.0,Cancelled,180000.0,360000.0,211800.0
ORD-100276,2024-10-06,Sumatera,Offline,C01029,UMKM,SR10,Laptop,Laptop Axio 14,4,0.0,Completed,8500000.0,34000000.0,30167200.0
ORD-100530,2024-11-06,Jakarta,Offline,K0114,Korporat,SR01,Aksesoris,Keyboard Mekanik K7,14,0.0,Completed,650000.0,9100000.0,5545400.0
ORD-100531,2024-11-06,Kalimantan,Online,C01159,UMKM,SYS-ONLINE,Laptop,Laptop Axio Pro 15,5,0.05,Completed,13000000.0,61750000.0,58987500.0
ORD-100532,2024-11-06,Jawa Timur,Online,C00033,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.15,Completed,5500000.0,9350000.0,9567600.0
ORD-100533,2024-11-06,Jawa Timur,Offline,C00970,Retail,SR07,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800000.0,2800000.0,2428600.0
ORD-100534,2024-11-06,Sulawesi,Offline,C00829,Retail,SR17,Smartphone,Smartphone Lumo A5,1,0.05,Cancelled,2800000.0,2660000.0,2416400.0
ORD-100535,2024-11-06,Jawa Timur,Offline,C01995,Retail,SR08,Aksesoris,Keyboard Mekanik K7,3,0.0,Completed,650000.0,1950000.0,1192500.0
ORD-100536,2024-11-06,Jawa Barat,Offline,C02325,UMKM,SR05,Peralatan Kantor,Kertas A4 80gsm (rim),12,0.0,Completed,55000.0,660000.0,452400.0
ORD-100537,2024-11-06,Jawa Timur,Online,C00204,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,11,0.05,Completed,650000.0,6792500.0,4431900.0
ORD-100538,2024-11-06,Jakarta,Offline,K0058,Korporat,SR01,Peralatan Kantor,Kursi Ergonomis E1,28,0.0,Completed,1900000.0,53200000.0,36430800.0
ORD-100821,2024-12-06,Jawa Barat,Offline,C00183,Retail,SR06,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55000.0,165000.0,112500.0
ORD-100822,2024-12-06,Jawa Barat,Online,C02145,Retail,SYS-ONLINE,Laptop,Laptop Veno 13,2,0.0,Completed,6200000.0,12400000.0,11228000.0
ORD-100823,2024-12-06,DKI Jakarta,Offline,C00289,Retail,SR02,Smartphone,Smartphone Lumo X,2,0.0,Completed,5500000.0,11000000.0,9717600.0
ORD-100824,2024-12-06,Jawa Timur,Online,C00601,Retail,SYS-ONLINE,Networking,Router WiFi 6 R600,3,0.0,Completed,1200000.0,3600000.0,
ORD-100825,2024-12-06,Sulawesi,Offline,C01332,Retail,SR18,Aksesoris,Headset USB H3,1,0.0,Completed,350000.0,350000.0,209000.0
ORD-100826,2024-12-06,Jawa Timur,Online,C02035,Retail,SYS-ONLINE,Aksesoris,Headset USB H3,3,0.1,Completed,350000.0,945000.0,633300.0
ORD-100827,2024-12-06,Jawa Timur,Online,C01536,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,2,0.1,Completed,1900000.0,3420000.0,2607200.0
ORD-100042,2024-09-07,Sulawesi,Offline,C00024,UMKM,SR17,Peralatan Kantor,Kertas A4 80gsm (rim),12,0.0,Cancelled,55000.0,660000.0,452400.0
ORD-100043,2024-09-07,Jakarta,Offline,C00327,UMKM,SR02,Aksesoris,Keyboard Mekanik K7,10,0.0,Completed,650000.0,6500000.0,3959000.0
ORD-100044,2024-09-07,Jawa Barat,Online,C02112,Retail,SYS-ONLINE,HP,Smartphone Lumo A5,1,0.15,Completed,2800000.0,2380000.0,2434500.0
ORD-100045,2024-09-07,Jawa Timur,Online,K0095,Korporat,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,5,0.05,Completed,2100000.0,9975000.0,8400000.0
ORD-100046,2024-09-07,,Online,C00921,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4756700.0
ORD-100047,2024-09-07,Jawa Barat,Offline,C01974,UMKM,SR04,Smartphone,Smartphone Lumo X,3,0.05,Completed,5500000.0,15675000.0,14403000.0
ORD-100048,2024-09-07,Jawa Timur,Offline,C01307,Retail,SR09,Laptop,Laptop Axio 14,2,0.1,Completed,8500000.0,15300000.0,15243400.0
ORD-100049,2024-09-07,Jawa Barat,Offline,C00910,UMKM,SR05,Aksesoris,Power Bank 20000mAh,10,0.0,Completed,320000.0,3200000.0,2024000.0
ORD-100050,2024-09-07,Sumatera,Offline,C00775,Retail,SR12,Aksesoris,Power Bank 20000mAh,3,0.0,Completed,320000.0,960000.0,600300.0
ORD-100051,2024-09-07,Kalimantan,Online,C01370,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),5,0.1,Completed,55000.0,247500.0,193000.0
ORD-100052,2024-09-07,Jakarta,Online,C00990,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4831900.0
ORD-100053,2024-09-07,Sumatera,Offline,C02318,UMKM,SR11,Printer & Tinta,Tinta Botol Set CMYK,4,0.0,Completed,280000.0,1120000.0,670000.0
ORD-100277,2024-10-07,Jakarta,Online,C02358,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.0,Completed,55000.0,220000.0,152400.0
ORD-100278,2024-10-07,Jakarta,Offline,C00541,UMKM,SR02,Smartphone,Smartphone Lumo X,4,0.0,Completed,5500000.0,22000000.0,19432400.0
ORD-100279,2024-10-07,Sulawesi,Online,C00225,UMKM,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,4,0.0,Completed,280000.0,1120000.0,650400.0
ORD-100280,2024-10-07,Kalimantan,Offline,K0014,Korporat,SR15,Aksesoris,Mouse Wireless M20,12,5.0,Completed,180000.0,2052000.0,1243200.0
ORD-100281,2024-10-07,Jakarta,Offline,C01261,Retail,SR01,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800000.0,2800000.0,2423300.0
ORD-100282,2024-10-07,Sumatra,Offline,K0178,Korporat,SR11,aksesoris ,Power Bank 20000mAh,5,0.0,Completed,320000.0,1600000.0,1010000.0
ORD-100283,2024-10-07,Kalimantan,Offline,K0091,Korporat,SR13,Aksesoris,Keyboard Mekanik K7,18,0.1,Completed,650000.0,10530000.0,7225200.0
ORD-100539,2024-11-07,Jakarta,Offline,C00114,UMKM,SR01,Aksesoris,Headset USB H3,1,0.0,Completed,350000.0,350000.0,207900.0
ORD-100539,2024-11-07,Jakarta,Offline,C00114,UMKM,SR01,Aksesoris,Headset USB H3,1,0.0,Completed,350000.0,350000.0,207900.0
ORD-100540,2024-11-07,JKT ,Online,C01540,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,1,0.05,Completed,2800000.0,2660000.0,2403800.0
ORD-100541,2024-11-07,Sulawesi,Offline,C02012,UMKM,SR18,Smartphone,Smartphone Lumo A5,3,0.0,Completed,2800000.0,8400000.0,7382400.0
ORD-100542,2024-11-07,Jawa Barat,Online,C00765,UMKM,SYS-ONLINE,Laptop,Laptop Axio 14,3,0.1,Completed,8500000.0,22950000.0,22718100.0
ORD-100543,2024-11-07,Sumatera,Offline,C01015,Retail,SR10,Aksesoris,Headset USB H3,1,0.05,Completed,350000.0,332500.0,210900.0
ORD-100544,2024-11-07,Jawa Barat,Online,K0004,Korporat,SYS-ONLINE,Smartphone,Smartphone Lumo A5,5,0.0,Completed,2800000.0,14000000.0,12328500.0
ORD-100545,2024-11-07,Jakarta,Offline,C00075,Retail,SR03,Peralatan Kantor,Kursi Ergonomis E1,5,0.0,Completed,1900000.0,9500000.0,6435000.0
ORD-100546,2024-11-07,Sulawesi,Online,C01159,UMKM,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,14,0.05,Cancelled,320000.0,4256000.0,2774800.0
ORD-100546,2024-11-07,Sulawesi,Online,C01159,UMKM,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,14,0.05,Cancelled,320000.0,4256000.0,2774800.0
ORD-100547,2024-11-07,Sumatera,Offline,C01896,Retail,SR10,Laptop,Laptop Veno 13,2,0.05,Completed,6200000.0,11780000.0,11057800.0
ORD-100828,2024-12-07,Sumatera,Offline,C00463,Retail,SR11,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.0,Completed,55000.0,110000.0,77000.0
ORD-100829,2024-12-07,Jakarta,Offline,C00639,Retail,SR01,Printer & Tinta,Printer InkJet P200,2,0.05,Completed,2100000.0,3990000.0,3425400.0
ORD-100830,2024-12-07,Jawa Barat,Offline,C01311,UMKM,SR06,Networking,Switch 8 Port S8,11,0.0,Completed,450000.0,4950000.0,
ORD-100831,2024-12-07,Jakarta,Online,C00808,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500000.0,10450000.0,9459400.0
ORD-100832,2024-12-07,Jawa Barat,Offline,C00766,UMKM,SR06,Laptop,Laptop Axio Pro 15,2,0.1,Completed,13000000.0,23400000.0,22978800.0
ORD-100833,2024-12-07,Jawa Barat,Offline,C01072,UMKM,SR04,Laptop,Laptop Veno 13,1,0.0,Completed,6200000.0,6200000.0,5563200.0
ORD-100834,2024-12-07,Kalimantan,Online,C01913,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,5,0.1,Completed,1900000.0,8550000.0,6442000.0
ORD-100835,2024-12-07,Kalimantan,Offline,C01570,Retail,SR14,Networking,Router WiFi 6 R600,4,0.05,Completed,1200000.0,4560000.0,
ORD-100836,2024-12-07,Kalimantan,Offline,C01029,UMKM,SR15,Smartphone,Smartphone Lumo A5,5,0.0,Completed,2800000.0,14000000.0,12180500.0
ORD-100837,2024-12-07,Jawa Barat,Offline,C00312,Retail,SR04,Peralatan Kantor,Kursi Ergonomis E1,4,0.0,Completed,1900000.0,7600000.0,5164000.0
ORD-100838,2024-12-07,Jawa Barat,Online,C02188,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,2,0.05,Completed,280000.0,532000.0,326800.0
ORD-100054,2024-09-08,Jawa Barat,Offline,C00218,Retail,SR06,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4771800.0
ORD-100055,2024-09-08,Sumatera,Online,C00557,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,4,0.05,Completed,650000.0,2470000.0,1582800.0
ORD-100056,2024-09-08,Jawa Barat,Online,C00981,Retail,SYS-ONLINE,Laptop,Laptop Veno 13,1,0.0,Completed,6200000.0,6200000.0,5509600.0
ORD-100057,2024-09-08,Jawa barat ,Offline,C01216,Retail,SR05,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.0,Completed,55000.0,110000.0,76400.0
ORD-100058,2024-09-08,Jabar,Offline,K0074,Korporat,SR04,Aksesoris,Headset USB H3,186,0.1,Completed,350000.0,58590000.0,39339000.0
ORD-100059,2024-09-08,Jawa Timur,Offline,C00582,Retail,SR08,Peralatan Kantor,Kursi Ergonomis E1,4,0.1,Completed,1900000.0,6840000.0,5224400.0
ORD-100060,2024-09-08,Jakarta,Online,C02125,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,11,0.05,Completed,1900000.0,19855000.0,14507900.0
ORD-100061,2024-09-08,Sumatera,Online,C01800,Retail,SYS-ONLINE,Aksesoris,Headset USB H3,3,0.1,Completed,350000.0,945000.0,626700.0
ORD-100284,2024-10-08,Jakarta,E-Commerce,C01877,UMKM,SYS-ONLINE,Aksesoris,Mouse Wireless M20,8,0.05,Completed,180000.0,1368000.0,833600.0
ORD-100285,2024-10-08,Jakarta,Offline,C00319,UMKM,SR03,Laptop,Laptop Axio 14,3,0.0,Completed,8500000.0,25500000.0,22999200.0
ORD-100286,2024-10-08,Sulawesi,Online,C00678,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,1,0.1,Completed,2800000.0,2520000.0,2442600.0
ORD-100287,2024-10-08,Jawa Barat,Offline,C01933,Retail,SR05,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500000.0,10450000.0,9486000.0
ORD-100288,2024-10-08,Sumatera,Offline,C01014,UMKM,SR10,Networking,Switch 8 Port S8,1,0.0,Completed,450000.0,450000.0,
ORD-100289,2024-10-08,Sulawesi,Offline,C01462,UMKM,SR16,Aksesoris,Headset USB H3,14,0.0,Completed,350000.0,4900000.0,2940000.0
ORD-100290,2024-10-08,Sumatera,Offline,C01479,Retail,SR11,Smartphone,Smartphone Lumo A5,2,5.0,Completed,2800000.0,5320000.0,4814200.0
ORD-100291,2024-10-08,Jawa Timur,Offline,C00933,Retail,SR09,Peralatan Kantor,Kursi Ergonomis E1,3,0.0,Completed,1900000.0,5700000.0,3891600.0
ORD-100292,2024-10-08,Jawa Timur,Offline,K0105,Korporat,SR09,Smartphone,Smartphone Lumo X,9,0.1,Cancelled,5500000.0,44550000.0,43157700.0
ORD-100293,2024-10-08,Sumatera,Offline,C01908,Retail,SR10,Aksesoris,Mouse Wireless M20,1,0.0,Completed,180000.0,180000.0,105900.0
ORD-100294,2024-10-08,Jakarta,Offline,C01634,Retail,SR03,Laptop,Laptop Axio Pro 15,2,0.05,Cancelled,13000000.0,24700000.0,23447000.0
RET-100211,2024-10-08,Jakarta,Offline,C00767,Retail,SR03,Peralatan Kantor,Kertas A4 80gsm (rim),-1,0.0,Returned,55000.0,-55000.0,-38100.0
ORD-100548,2024-11-08,Jawa Barat,Online,C01464,UMKM,SYS-ONLINE,Laptop,Laptop Veno 13,3,0.0,Completed,6200000.0,18600000.0,16776900.0
ORD-100549,2024-11-08,Jawa Timur,Online,K0078,Korporat,SYS-ONLINE,Aksesoris,Mouse Wireless M20,46,0.0,Completed,180000.0,8280000.0,4811600.0
ORD-100550,2024-11-08,Jawa Barat,Online,C01056,UMKM,SYS-ONLINE,Aksesoris,Headset USB H3,11,0.15,Completed,350000.0,3272500.0,2325400.0
ORD-100551,2024-11-08,Sumatera,Online,C01793,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,1,0.0,Completed,280000.0,280000.0,165600.0
ORD-100552,2024-11-08,Kalimantan,Online,C00489,UMKM,SYS-ONLINE,Aksesoris,Mouse Wireless M20,3,0.1,Completed,180000.0,486000.0,318600.0
ORD-100553,2024-11-08,Jawa Timur,Offline,C01586,Retail,SR08,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800000.0,2800000.0,2401200.0
ORD-100554,2024-11-08,Jawa Barat,Offline,C01526,Retail,SR05,Laptop,Laptop Axio 14,1,0.0,Completed,8500000.0,8500000.0,7521700.0
ORD-100839,2024-12-08,Sumatera,Offline,C01448,Retail,SR12,Aksesoris,Keyboard Mekanik K7,2,0.0,Completed,650000.0,1300000.0,805600.0
ORD-100839,2024-12-08,Sumatera,Offline,C01448,Retail,SR12,Aksesoris,Keyboard Mekanik K7,2,0.0,Completed,650000.0,1300000.0,805600.0
ORD-100840,2024-12-08,Kalimantan,Online,K0140,Korporat,SYS-ONLINE,Laptop,Laptop Axio Pro 15,10,0.0,Completed,13000000.0,130000000.0,117651000.0
ORD-100841,2024-12-08,Jawa Timur,Offline,C00583,Retail,SR07,Networking,Router WiFi 6 R600,2,5.0,Completed,1200000.0,2280000.0,1685800.0
ORD-100842,2024-12-08,Jawa Timur,Offline,C00962,UMKM,SR08,Laptop,Laptop Axio 14,5,0.05,Completed,8500000.0,40375000.0,38103500.0
ORD-100843,2024-12-08,Jawa Barat,Offline,C02324,Retail,SR06,Aksesoris,Power Bank 20000mAh,3,0.0,Completed,320000.0,960000.0,603900.0
ORD-100844,2024-12-08,Jawa Barat,Offline,C01094,Retail,SR05,Printer & Tinta,Tinta Botol Set CMYK,1,0.05,Completed,280000.0,266000.0,166000.0
ORD-100845,2024-12-08,Sulawesi,Online,C00861,Retail,SYS-ONLINE,Aksesoris,Headset USB H3,2,0.1,Completed,350000.0,630000.0,419400.0
ORD-100846,2024-12-08,Sulawesi,Online,C01047,Retail,SYS-ONLINE,Printer&Tinta,Printer InkJet P200,2,0.05,Completed,2100000.0,3990000.0,3448200.0
ORD-100847,2024-12-08,Sulawesi,Online,K0111,Korporat,SYS-ONLINE,Networking,Switch 8 Port S8,12,0.05,Completed,450000.0,5130000.0,
ORD-100848,2024-12-08,Jakarta,Online,C01560,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,1,0.1,Completed,2800000.0,2520000.0,2425800.0
ORD-100849,2024-12-08,Jakarta,Online,C01985,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,5,0.05,Completed,650000.0,3087500.0,2017000.0
ORD-100850,2024-12-08,Sumatera,Online,C00082,UMKM,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.0,Completed,55000.0,220000.0,153200.0
ORD-100062,2024-09-09,Jakarta,Offline,C01623,Retail,SR02,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800000.0,2800000.0,2430100.0
ORD-100063,2024-09-09,Jakarta,Offline,C02348,Retail,SR01,Smartphone,Smartphone Lumo X,2,0.0,Completed,5500000.0,11000000.0,9595600.0
ORD-100064,2024-09-09,Jawa Timur,Offline,C02116,UMKM,SR08,Aksesori,Power Bank 20000mAh,7,0.0,Completed,320000.0,2240000.0,1390200.0
ORD-100065,2024-09-09,Kalimantan,Offline,C00554,Retail,SR15,Networking,Switch 8 Port S8,2,0.0,Completed,450000.0,900000.0,595800.0
ORD-100066,2024-09-09,Jawa Timur,Online,C02347,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,3,0.1,Completed,650000.0,1755000.0,1189800.0
ORD-100067,2024-09-09,Sumatera,Offline,C01667,UMKM,SR12,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55000.0,165000.0,112500.0
ORD-100068,2024-09-09,SULAWESI,Offline,C00689,UMKM,SR17,Smartphone,Smartphone Lumo A5,5,0.05,Completed,2800000.0,13300000.0,12062500.0
ORD-100069,2024-09-09,Jawa Timur,Offline,C00899,UMKM,SR09,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4819500.0
ORD-100070,2024-09-09,Kalimantan,Offline,C01791,UMKM,SR15,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800000.0,2800000.0,2454900.0
ORD-100071,2024-09-09,Jawa Timur,Online,K0040,Korporat,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,24,0.0,Completed,650000.0,15600000.0,9693600.0
ORD-100072,2024-09-09,Jawa Barat,Online,C01938,UMKM,SYS-ONLINE,Aksesoris,Headset USB H3,5,0.05,Completed,350000.0,1662500.0,1045500.0
ORD-100073,2024-09-09,Jawa Timur,Offline,C00078,UMKM,SR07,Printer & Tinta,Printer InkJet P200,3,0.0,Completed,2100000.0,6300000.0,5046600.0
ORD-100074,2024-09-09,Kalimantan,Online,C01275,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500000.0,10450000.0,9646400.0
ORD-100295,2024-10-09,Jawa Timur,Offline,C01870,Retail,SR08,Aksesoris,Mouse Wireless M20,3,0.05,Completed,180000.0,513000.0,313500.0
ORD-100296,2024-10-09,Jakarta,Offline,C00135,UMKM,SR02,Aksesoris,Keyboard Mekanik K7,5,0.0,Completed,650000.0,3250000.0,1974500.0
ORD-100297,2024-10-09,Jawa Barat,Offline,C01787,Retail,SR06,Smartphone,Smartphone Lumo X,1,0.1,Completed,5500000.0,4950000.0,4798700.0
ORD-100298,2024-10-09,Jakarta,Online,C01290,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,2,0.0,Completed,2100000.0,4200000.0,3444200.0
ORD-100299,2024-10-09,Sumatera,Offline,C01092,Retail,SR11,Aksesoris,Headset USB H3,4,10.0,Completed,350000.0,1260000.0,841200.0
ORD-100300,2024-10-09,Sulawesi,Offline,C01543,Retail,SR17,Aksesoris,Mouse Wireless M20,2,0.05,Completed,180000.0,342000.0,210200.0
ORD-100301,2024-10-09,Jawa Timur,Offline,C01179,Retail,SR07,Laptop,Laptop Veno 13,1,10.0,Completed,6200000.0,5580000.0,5547300.0
ORD-100302,2024-10-09,Jawa Timur,Offline,C01227,Retail,SR09,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.0,Completed,55000.0,55000.0,38400.0
ORD-100303,2024-10-09,Jawa Timur,Online,C00519,UMKM,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,14,0.05,Completed,320000.0,4256000.0,2821000.0
ORD-100555,2024-11-09,Jawa Timur,Offline,C00900,UMKM,SR09,Networking,Switch 8 Port S8,11,0.1,Completed,450000.0,4455000.0,
ORD-100556,2024-11-09,Jawa Barat,Online,C02061,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,5,0.05,Completed,1900000.0,9025000.0,6571000.0
ORD-100557,2024-11-09,Jakarta,Offline,C00120,Retail,SR01,Peralatan Kantor,Kursi Ergonomis E1,1,0.05,Completed,1900000.0,1805000.0,1288500.0
ORD-100558,2024-11-09,Sumatera,Online,K0140,Korporat,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,8,0.0,Completed,2100000.0,16800000.0,13584800.0
ORD-100559,2024-11-09,Jawa Barat,Offline,C01921,Retail,SR06,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4925800.0
ORD-100560,2024-11-09,Jawa Timur,Offline,C02148,Retail,SR07,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55000.0,165000.0,114900.0
ORD-100561,2024-11-09,Kalimantan,Offline,C00305,UMKM,SR13,Laptop,Laptop Axio 14,1,0.0,Completed,8500000.0,8500000.0,7559300.0
ORD-100562,2024-11-09,Jawa Barat,Offline,C01609,UMKM,SR05,Smartphone,Smartphone Lumo X,4,0.0,Completed,5500000.0,22000000.0,19080000.0
ORD-100563,2024-11-09,Jakarta,Offline,C00955,Retail,SR02,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.0,Completed,55000.0,220000.0,151600.0
ORD-100564,2024-11-09,Jawa Barat,Offline,C01110,Retail,SR06,Printer & Tinta,Tinta Botol Set CMYK,1,0.05,Completed,280000.0,266000.0,164400.0
ORD-100565,2024-11-09,Jakarta,E-Commerce,C02008,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.1,Completed,8500000.0,7650000.0,7644000.0
ORD-100566,2024-11-09,Jakarta,Online,C00991,UMKM,SYS-ONLINE,Aksesoris,Mouse Wireless M20,7,0.05,Completed,180000.0,1197000.0,738500.0
RET-100533,2024-11-09,Jawa Timur,Offline,C00970,Retail,SR07,Smartphone,Smartphone Lumo A5,-1,0.0,Returned,2800000.0,-2800000.0,-2428600.0
ORD-100851,2024-12-09,Sumatera,Offline,C01413,Retail,SR11,ATK,Kursi Ergonomis E1,3,0.0,Completed,1900000.0,5700000.0,3909000.0
ORD-100852,2024-12-09,Sumatera,Offline,C01311,UMKM,SR12,Aksesoris,Power Bank 20000mAh,14,0.0,Completed,320000.0,4480000.0,2804200.0
ORD-100853,2024-12-09,Sulawesi,Offline,C00390,Retail,SR16,Laptop,Laptop Veno 13,2,0.0,Completed,6200000.0,12400000.0,10962800.0
ORD-100854,2024-12-09,Jawa Barat,Online,C00308,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4924800.0
ORD-100855,2024-12-09,Sumatera,Offline,C00478,Retail,SR12,Aksesoris,Keyboard Mekanik K7,4,0.1,Completed,650000.0,2340000.0,1612400.0
